student_id,student_name,teacher_id,teacher_name,confidence,source,evidence
11314,Jessica Caroline,v_alessandro_nunes,Alessandro Nunes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Orlando Barradas > Augusto Vicente > Alessandro Nunes > Jessica Caroline
v_guilherme_bagaco,Guilherme Bagaço,6683,Ryan Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Júnior > Ryan Gracie > Guilherme Bagaço > Anderson Silva (Banana) > Jessica Cristina
v_anderson_silva_banana,Anderson Silva (Banana),v_guilherme_bagaco,Guilherme Bagaço,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Júnior > Ryan Gracie > Guilherme Bagaço > Anderson Silva (Banana) > Jessica Cristina
v_jessica_cristina,Jessica Cristina,v_anderson_silva_banana,Anderson Silva (Banana),high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Júnior > Ryan Gracie > Guilherme Bagaço > Anderson Silva (Banana) > Jessica Cristina
7817,Jessica Flowers,371,Henrique Machado,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Reyson Gracie > Osvaldo Alves > Henrique Machado > Jessica Flowers
921,Rafael Barbosa,1716,Andre Almeida,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Rafael “Formiga” Barbosa > Jessica Swanson
9096,Jessica Swanson,921,Rafael Barbosa,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Rafael “Formiga” Barbosa > Jessica Swanson
12551,Jhenifer Aquino,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Jhenifer Aquino
644,Joao Assis,419,Leonardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > João Assis
14255,Joao Assonitis,921,Rafael Barbosa,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Rafael Barbosa > João Assonitis
11960,Joao Cizeski,2416,Felipe Pena,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Vinicius Magalhães > Marcelo Azevedo > Felipe Pena > João Cizeski
12178,Joao Costa,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > João Costa
1500,Joao Faria,1495,Flavio Behring,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Flavio Behring > Joao Faria
9074,Joao Mendes,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > João Mendes
2997,Joao Miyao,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > João Miyao
v_joao_nicolite,Joao Nicolite,1386,Davi Ramos,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Davi Ramos > Joao Nicolite
11423,Meyram Maquine,693,Luiz Guilherme,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson G. > Jorge Pereira > Luiz Guilherme > Meyram Maquine > Gabriel Galvão
14078,Joao Gabriel Galvao,11423,Meyram Maquine,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson G. > Jorge Pereira > Luiz Guilherme > Meyram Maquine > Gabriel Galvão
3028,Leandro Escobar,921,Rafael Barbosa,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Rafael Barbosa > Leandro Escobar > João Gabriel Rocha
2403,Joao Gabriel Rocha,3028,Leandro Escobar,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Rafael Barbosa > Leandro Escobar > João Gabriel Rocha
8444,Moacir Mendes Junior,790,Mario Reis,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Álvaro Barreto > Sylvio Behring > Mário Reis > Moacir Mendes Júnior > João Paulo Neto
8351,Joao Paulo Neto,8444,Moacir Mendes Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Álvaro Barreto > Sylvio Behring > Mário Reis > Moacir Mendes Júnior > João Paulo Neto
v_guilherme_gobatti,Guilherme Gobatti,6683,Ryan Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Ryan Gracie > Guilherme Gobatti > osyclay Gomes > João Pedro Menezes
v_osyclay_gomes,osyclay Gomes,v_guilherme_gobatti,Guilherme Gobatti,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Ryan Gracie > Guilherme Gobatti > osyclay Gomes > João Pedro Menezes
14178,Joao Pedro Menezes,v_osyclay_gomes,osyclay Gomes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Ryan Gracie > Guilherme Gobatti > osyclay Gomes > João Pedro Menezes
3384,Crolin Gracie,27,Rolls Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Crolin Gracie > Alexandre de Souza > Joao Zeferino
521,Joao Zeferino,449,Alexandre de Souza,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Crolin Gracie > Alexandre de Souza > Joao Zeferino
1719,Joao Alberto Barreto,44,Helio Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Joao Alberto Barreto
3366,Joao Paulo Oliveira,3016,Paulo Mauricio Strauch,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Reylson Gracie > Paulo Maurício Strauch > João Oliveira
v_josh_johnson,Josh Johnson,v_luiz_palhares,Luiz Palhares,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Luiz Palhares > Josh Johnson > Joe Baize
11114,Joe Baize,v_josh_johnson,Josh Johnson,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Luiz Palhares > Josh Johnson > Joe Baize
v_adriano_pereira,Adriano Pereira,627,Murilo Bustamante,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Murilo Bustamante > Adriano Pereira > Joel Gingery
8369,Joel Gingery,v_adriano_pereira,Adriano Pereira,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Murilo Bustamante > Adriano Pereira > Joel Gingery
11894,Joel Tudor,647,Rodrigo Medeiros,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Rodrigo Medeiros > Joel Tudor
6836,John Combs,amal-easton,Amal Easton,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Amal Easton > John Combs
3286,John Crouch,743,Royce Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royce Gracie > John Crouch
5858,Chris Haueter,1817,Rigan Machado,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
11874,Matt Thornton,5858,Chris Haueter,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
v_john_kavanaugh,John Kavanaugh,11874,Matt Thornton,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
v_roberto_maia,Roberto Maia,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl
1569,John Frankl,v_roberto_maia,Roberto Maia,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl
3220,John Lewis,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > André Pederneiras > John Lewis
v_shawn_hammonds,Shawn Hammonds,1307,Lloyd Irvin,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Shawn Hammonds > John Salter
10531,John Salter,v_shawn_hammonds,Shawn Hammonds,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Shawn Hammonds > John Salter
12095,Johnif Rocha,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Johnif Rocha
8555,Juan Miguel Iturralde,1403,Fernando Di Piero,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Fernando Di Piero > Juan Miguel Iturralde > Johnny Tama
7664,Johnny Tama,8555,Juan Miguel Iturralde,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Fernando Di Piero > Juan Miguel Iturralde > Johnny Tama
10588,Jon Blank,12227,Zach Maslany,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > JM Holland / > Zach Maslany > Jon Blank
11248,Jonata Gomes,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Jonata Gomes
10085,Jonatha Alves,415,Guilherme Mendes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Johnatha Alves
v_daisuke_yamaji,Daisuke Yamaji,52,Renzo Gracie,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Carlos Gracie Jr > Renzo Gracie > Daisuke Yamaji > Jon Calestine
8767,Jonathan Calestine,v_daisuke_yamaji,Daisuke Yamaji,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Carlos Gracie Jr > Renzo Gracie > Daisuke Yamaji > Jon Calestine
9367,Jonathan Thomas,358,Lucas Lepri,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Sérgio Souza (Bolão) > Mauro Chueng > Elan Santiago > Lucas Lepri > Jonathan Thomas
975,Jonatas Gurgel,952,Joao Roque,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Joao Roque > Jonatas Gurgel
10293,Jonas Andrade,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Jonas Andrade
11084,Jonatas Novaes,1152,Eduardo Conceicao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Eduardo Jamelão > Jonatas Novaes
10103,Jonnatas Gracie,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Jonnatas Gracie
12298,Vinicius Coelho,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Vinícius Coelho > Jordan Vaisman
12247,Jordan Vaisman,12298,Vinicius Coelho,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Vinícius Coelho > Jordan Vaisman
754,Jose Aldo,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > José Aldo
7931,Jose Carlos Sousa,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar > Jose Carlos Sousa
2241,Jose Leao Teixeira,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > José Leão Teixeira
14148,Jose Jurema,1290,Tarcisio Jardim,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Tarcicio Jardim > Jose Jurema
1548,Jose Junior,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Jose Junior
12401,Jose Marcello,895,Sergio Souza,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Sérgio Souza > Zé Marcello
3357,Jose Mario Queiroga,1204,Roberto Traven,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Jose Mario Queiroga
650,Josef Manuel,195,Robson Moura,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Robson Moura > Josef Manuel
13763,Jozef Chen,8346,Craig Jones,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Jean Jacques Machado > Rigan Machado > John Will > John Simon > Lachlan Giles > Craig Jones > Jozef Chen
v_jeff_messina,Jeff Messina,647,Rodrigo Medeiros,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Rodrigo Medeiros > Jeff Messina > Joe Dierkhising
12378,Joseph Dierkhising,v_jeff_messina,Jeff Messina,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Rodrigo Medeiros > Jeff Messina > Joe Dierkhising
v_kenny_florian,Kenny Florian,v_roberto_maia,Roberto Maia,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > Kenny Florian > Josh Griffiths
2095,Josh Griffiths,v_kenny_florian,Kenny Florian,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > Kenny Florian > Josh Griffiths
7096,Josh Hinger,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > L. Dagmar > André Galvão > Josh Hinger
v_tom_knox,Tom Knox,10596,Cleber Luciano,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Cleber Luciano > Tom Knox > Josh Cisneros
11568,Joshua Cisneros,v_tom_knox,Tom Knox,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Cleber Luciano > Tom Knox > Josh Cisneros
3313,Juan Caio Kamezawa,322,Fabio Gurgel,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Juan Caio Kamezawa
v_arturo_wesson,Arturo Wesson,623,John Danaher,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Arturo Wesson > Julián Espinosa
13775,Julian Espinosa,v_arturo_wesson,Arturo Wesson,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Arturo Wesson > Julián Espinosa
7006,Julio dos Anjos Junior,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Julio César > Júlio dos Anjos
4507,Julio Fernandez,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Julio Fernandez
36,Carlos Gracie Senior,v_itsuyo_maeda,itsuyo Maeda,high,site_lineage_field,Lineage declarada no perfil: itsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leo Dalla > Lloyd Irvin > Julius Park
12785,Julia Alves,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Júlia Alves
v_alexandre_salgado,Alexandre Salgado (,3028,Leandro Escobar,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
8138,Hugo Marques,v_alexandre_salgado,Alexandre Salgado (,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
10370,Julia Boscher,8138,Hugo Marques,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
14094,Julia Maele,6209,Felipe Mota,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Octávio Couto > Felipe Mota > Julia Maele
1855,Fernando Guimaraes,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Andre Pederneiras > Fernando Marques (Boi) > Juliana Borges
11401,Juliana Borges,1855,Fernando Guimaraes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Andre Pederneiras > Fernando Marques (Boi) > Juliana Borges
9711,Jurandir Conceicao,601,Roberto Godoi,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Jurandir Conceição
1377,Jurandir Moura,528,George Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > George Gracie > Jurandir Moura
v_alvis_solis,Alvis Solis,745,Carlos Machado,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
v_roy_davis,Roy Davis,v_alvis_solis,Alvis Solis,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
13801,Justin Ordinario,v_roy_davis,Roy Davis,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
1398,Justin Rader,rafael-lovato-jr,Rafael Lovato Jr,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Machado > Rafael Lovato Jr > Justin Rader
967,Jonathan Torres,1307,Lloyd Irvin,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > JT Torres
809,Luis Carlos Dias,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
v_vinc_tan,Vinc Tan,809,Luis Carlos Dias,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
13028,Kacie Tan,v_vinc_tan,Vinc Tan,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
13834,Kaua Gabriel,10088,Melqui Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Augusto Monteiro > Ronnie Melo > Melquisedeque Galvão > Kauã Gabriel
11465,Kauan Barboza,v_andre_vasconcelos,André Vasconcelos,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Kauan Barboza
3009,Keenan Cornelius,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Keenan Cornelius
6531,Richard Martinez,4317,Eddie Bravo,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Richie Martinez > Keith Krikorian
12491,Keith Krikorian,6531,Richard Martinez,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Richie Martinez > Keith Krikorian
1068,Keith McKenzie,405,Marco Canha,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Marco Canha > Keith McKenzie
v_kid_peligro,Kid Peligro,515,Royler Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Kid Peligro
12005,Kade Ruotolo,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Kade Ruotolo
11725,Kaiser Girao,1817,Rigan Machado,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Rigan Machado > Keiser Girão
8173,Karel Pravec,52,Renzo Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Karel Pravec
13473,Kauane Silva,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > Kauane da Silva
v_luis_dagmar_careca,Luis Dagmar (Careca),524,Osvaldo Alves,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar (Careca) > André Galvão > Kaynan Casemiro Duarte
144,Andre Galvao,v_luis_dagmar_careca,Luis Dagmar (Careca),high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar (Careca) > André Galvão > Kaynan Casemiro Duarte
8974,Kaynan Duarte,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar (Careca) > André Galvão > Kaynan Casemiro Duarte
2247,Nelson Monteiro,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Nelson Monteiro > Tom Reusing > Kendall Reusing
v_tom_reusing,Tom Reusing,2247,Nelson Monteiro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Nelson Monteiro > Tom Reusing > Kendall Reusing
10885,Kendall Reusing,v_tom_reusing,Tom Reusing,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Nelson Monteiro > Tom Reusing > Kendall Reusing
9031,Kennedy Maciel,147,Rubens Charles,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Terere > Rubens Charles > Kennedy Maciel
1122,Yusuke Honma,996,Yuki Nakai,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Yuki Nakai > Yusuke Honma > Kenta Iwamoto
13678,Kenta Iwamoto,1122,Yusuke Honma,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Yuki Nakai > Yusuke Honma > Kenta Iwamoto
11889,Keven Carrasco,5414,Osvaldo Moizinho,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Francisco Mansur > Augusto Mendes > Osvaldo Moizinho > Keven Carrasco
v_kevin_gabriel,Kevin Gabriel,7552,Isaque Bahiense,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Michael Langhi > Isaque Bahiense > Kevin Gabriel
6368,Kevin Mahecha,975,Jonatas Gurgel,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > João Roque > Jonatas Gurgel > Kevin Mahecha
v_roan_carneiro,Roan Carneiro,627,Murilo Bustamante,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Murilo Bustamante > Roan Carneiro > Iuri Alves > Khaled Alshehi
v_iuri_alves,Iuri Alves,v_roan_carneiro,Roan Carneiro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Murilo Bustamante > Roan Carneiro > Iuri Alves > Khaled Alshehi
13515,Khaled Alshehi,v_iuri_alves,Iuri Alves,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Murilo Bustamante > Roan Carneiro > Iuri Alves > Khaled Alshehi
1631,Sylvio Behring,1495,Flavio Behring,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Flávio Behring > Sylvio Behring > Fernando Zulick > Kieran Kichuk
v_fernando_zulick,Fernando Zulick,1631,Sylvio Behring,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Flávio Behring > Sylvio Behring > Fernando Zulick > Kieran Kichuk
12115,Kieran Kichuk,v_fernando_zulick,Fernando Zulick,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Flávio Behring > Sylvio Behring > Fernando Zulick > Kieran Kichuk
