student_id,student_name,teacher_id,teacher_name,confidence,source,match_quality,evidence,source_url
6342,Pedro Duarte,627,Murilo Bustamante,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Murilo Bustamante, as well as a former World Champion of the sport, known for",https://www.bjjheroes.com/?p=6342
6432,Yan Lucas,6284,Pirillo Roriz,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Pirillo Roriz, and one of the top representatives of Gracie Barra– Ceará.",https://www.bjjheroes.com/?p=6432
6454,Patricia Fontes,875,Lucas Leite,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Lucas Leite, being one of the most successful competitors of her genera",https://www.bjjheroes.com/?p=6454
6481,Amal Easton,52,Renzo Gracie,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Renzo Gracie, regarded as a pioneering figure for the South American gra",https://www.bjjheroes.com/?p=6481
6483,Neiman Gracie,52,Renzo Gracie,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Renzo Gracie, being also the great grandson of Gracie jiu jitsu founder",https://www.bjjheroes.com/?p=6483
6507,Regis Lebre,515,Royler Gracie,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Royler Gracie, regarded as one of the pioneers in the US East Coast throu",https://www.bjjheroes.com/?p=6507
6518,Egan Inoue,3220,John Lewis,high,bio_extraction,exact,"su Championships. A black belt under John Lewis, Inoue had a life filled with sporting achievements, which",https://www.bjjheroes.com/?p=6518
6525,Kristina Baarlan,582,Caio Terra,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Caio Terra, having also trained extensively with Gustavo Dantas.Widely",https://www.bjjheroes.com/?p=6525
6535,James Boran,566,Joe Moreira,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Joe Moreira, and a pioneering figure for this martial art in the United",https://www.bjjheroes.com/?p=6535
6503,Marcel Fortuna,449,Alexandre de Souza,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Alexandre de Souza(Pop), and a professional mixed martial arts (MMA) fighter.",https://www.bjjheroes.com/?p=6503
6539,Francisco Pinto Sa,2091,Francisco Sa,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Master Francisco Sá, being often revered by the grappling community as one of C",https://www.bjjheroes.com/?p=6539
6563,Francisco Iturralde,1403,Fernando Di Piero,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Fernando Di Pieroof the Alliance academy, being the first big name to come out of E",https://www.bjjheroes.com/?p=6563
6592,Dany Gerard,1583,Mike Fowler,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Mike Fowler, being also the first high-level submission grappler ever p",https://www.bjjheroes.com/?p=6592
6596,Jhonny Loureiro,790,Mario Reis,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Mário Reis, being also one of Alliance's the top middleweight competit",https://www.bjjheroes.com/?p=6596
12788,Luciana Mota,1500,Joao Faria,high,bio_extraction,exact,jitsu athlete and a black belt under João Faria and Diego Castelo Branco who represents the Alliance Team in the spor,https://www.bjjheroes.com/?p=12788
6641,Deborah Gracie Stambovsky,3090,Marcio Stambowsky,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Márcio Stambowsky, being one of only two women in the Gracie familyto have re",https://www.bjjheroes.com/?p=6641
6683,Ryan Gracie,297,Carlos Gracie Junior,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Carlos Gracie Junior, and one of the leading representatives of the Gracie famil",https://www.bjjheroes.com/?p=6683
6756,Rodrigo Silva,78,Andre Pederneiras,high,bio_extraction,exact,"Brazilian jiu jitsu black belt under André Pederneiras, being also one of the main figures behind Nova União's lig",https://www.bjjheroes.com/?p=6756
6761,Tayane Porfirio,666,Alexandre Paiva,high,bio_extraction,exact,Brazilian jiu jitsublack belt under Alexandre Paivaand was one of the main representatives of the Alliance Academy's femal,https://www.bjjheroes.com/?p=6761
6768,Adilson Lima,5223,Carlos Rollyson,high,bio_extraction,exact,Brazilian jiu jitsublack belt under Carlos Rollyson and Carlos Gracie Junior. A historic figure in this martial art throug,https://www.bjjheroes.com/?p=6768
6801,Jose Carlos Lima,5869,Jorge Pereira,medium,bio_extraction,initial,"Brazilian jiu jitsu black belt under Master Júlio César Pereira of GF Team, being also regarded as one of the top rooster weig",https://www.bjjheroes.com/?p=6801
6805,Max Gimenis,5869,Jorge Pereira,medium,bio_extraction,initial,"Brazilian jiu-jitsublack belt under Master Júlio César Pereira, being also one of GF Team's top representatives in the sup",https://www.bjjheroes.com/?p=6805
6825,Fernando Andrade Reis,322,Fabio Gurgel,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Fábio Gurgel, and a former student of Tiago Rocha, as well as one of All",https://www.bjjheroes.com/?p=6825
7000,Nathiely de Jesus,1155,Cicero Costha,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Cícero Costha, being also one of the top grappling competitors of her gen",https://www.bjjheroes.com/?p=7000
7009,Stephen Roberto,5020,Enson Inoue,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Enson Inoue, being also a pioneer of the sport/ martial art in Guam (as",https://www.bjjheroes.com/?p=7009
7079,Carlos Farias,1204,Roberto Traven,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Roberto Traven, and an ultra-heavyweight competitor with numerous medals i",https://www.bjjheroes.com/?p=7079
7103,Wagner Mota,562,Eduardo Telles,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Eduardo Telles and Fernando Tererê, being well known in the grappling circuit as Demian",https://www.bjjheroes.com/?p=7103
7106,Talita Alencar,1178,Theodoro Canal,high,bio_extraction,exact,Brazilian jiu-jitsublack belt under Theodoro Canal and Júlio César Pereira. As an athlete Talita built her career in the,https://www.bjjheroes.com/?p=7106
7114,Marcus Antelante,921,Rafael Barbosa,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Rafael Barbosa, and former student of André Terêncio, who is known as one",https://www.bjjheroes.com/?p=7114
7123,Luiz Tosta,790,Mario Reis,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Mario Reisand a professional mixed martial arts (MMA) fighter, known for his affiliation",https://www.bjjheroes.com/?p=7123
7156,Tiago Bravo,702,Muzio de Angelis,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Muzio de Angelis, known not only for his work as a coach in the United Arab",https://www.bjjheroes.com/?p=7156
7171,Tiago Pereira,6339,Admilson Brites,high,bio_extraction,exact,"ira was awarded his black belt from the illustrious Admilson Brites, having represented both Gracie Humaitáand the Ribeiro Jiu",https://www.bjjheroes.com/?p=7171
7143,Breno Bittencourt,2583,Alan Moraes,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Alan Moraes, and a representative of the Carlson Gracielineage in the s",https://www.bjjheroes.com/?p=7143
7256,Jan Buatim,1188,Leandro Lo,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Leandro Lo, who's also trained extensively with Pedro Mello. One of th",https://www.bjjheroes.com/?p=7256
7231,Manuel Diaz,582,Caio Terra,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Caio Terra, who also trained extensively with Sandro Santiago. Known a",https://www.bjjheroes.com/?p=7231
7224,Diogo Almeida,5814,Everdan Olegario,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Everdan Olegário(Mestre Dan), being a product of the famous , a social proje",https://www.bjjheroes.com/?p=7224
7282,Andre Ushirobira,195,Robson Moura,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Robson Moura, with wins in important tournaments such as the Master Worl",https://www.bjjheroes.com/?p=7282
7376,Ilke Bulut,249,Anderson Pereira,high,bio_extraction,exact,",Brazilian jiu jitsublack belt under Anderson Pereiraand a one of the top Icon Jiu Jitsu Team representatives in the inter",https://www.bjjheroes.com/?p=7376
7476,Kristian Woodmansee,144,Andre Galvao,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under André Galvão, being also one of the top rooster-weight competitors of hi",https://www.bjjheroes.com/?p=7476
13920,Anabel Lopez,405,Marco Canha,high,manual_audit,manual_audit,ritish grappler and student of Marco Canhaof the Fightzone gym in London who represents Team Checkmat in the sport's g [curadoria: 'student of Marco Canha' claro],https://www.bjjheroes.com/?p=13920
745,Carlos Machado,297,Gastao Gracie,high,manual_audit,manual_audit,"tates of America. A black belt under Gracie Barrafounder Carlos Gracie Junior, Carlos Machado came to the USA in the early 1990's [curadoria: bio diz 'Carlos Gracie Junior', extrator errou]",https://www.bjjheroes.com/?p=745
443,Claudio Mattos,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"wn as is a Jiu Jitsublack belt under Vinicius Magalhães, also known as Draculino, of Gracie Barra, one of the best [curadoria: bio explicita 'Draculino']",https://www.bjjheroes.com/?p=443
1820,Delson Heleno,6768,Adilson Lima,high,manual_audit,manual_audit,"black belt training under the guidance of Adilson Lima, being also a former world champion in BJJ. Full Name:Delso [curadoria: 'under guidance of Adilson Lima' claro]",https://www.bjjheroes.com/?p=1820
11223,Ethan Crelinsten,623,John Danaher,high,manual_audit,manual_audit,"grappler and former student of John Danaher and Firas Zahabi in jiu-jitsu, who represented the New York-based Ren [curadoria: 'student of John Danaher' direto]",https://www.bjjheroes.com/?p=11223
465,Felipe Costa,559,Rodrigo Medeiros,high,manual_audit,manual_audit,"EJJF, and CBJJO). A black belt under Rodrigo Medeiros , Costa was most recognized for reaching the pinnacle of th [curadoria: Felipe Costa e aluno do Comprido historicamente]",https://www.bjjheroes.com/?p=465
3200,Jackson Sousa,338,Ricardo Vieira,high,manual_audit,manual_audit,"Brazilian Jiu-Jitsublack belt under Rico Vieira, a competitor out of the Fightzone academy in Rio de Janeir [curadoria: 'Rico Vieira' e apelido de Ricardo Vieira]",https://www.bjjheroes.com/?p=3200
4706,Javier Vazquez,559,Rodrigo Medeiros,high,manual_audit,manual_audit,"Brazilian jiu jitsublack belt under Rodrigo Medeiros, a rank he achieved in 2003, making him most likely the fir [curadoria: Javier Vazquez e aluno do Comprido]",https://www.bjjheroes.com/?p=4706
1188,Leandro Lo,1155,Cicero Costha,high,manual_audit,manual_audit,"ils here). A former student of Cicero Costha, Leandro Lo's first steps towards grappling stardom were ta [curadoria: 'former student of Cicero Costha' explicito]",https://www.bjjheroes.com/?p=1188
8516,Lucas Valente,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"Brazilian jiu-jitsublack belt under Vinicius Magalhães and Marcelo Azevedo, being also one of the main representatives of the [curadoria: Gracie Barra BH = Draculino]",https://www.bjjheroes.com/?p=8516
13733,Luke Griffith,623,John Danaher,high,manual_audit,manual_audit,"sion grappler and a student of John Danaher,Gordon Ryan, and Garry Tononwho represents team New Wave in [curadoria: New Wave / John Danaher]",https://www.bjjheroes.com/?p=13733
11789,Mason Fowler,582,Caio Terra,high,manual_audit,manual_audit,"nk of black belt. A student of Caio Terra, who worked extensively with Gabriel Procópio, Fowler becam [curadoria: 'student of Caio Terra' explicito]",https://www.bjjheroes.com/?p=11789
921,Rafael Barbosa,1716,Andre Almeida,high,manual_audit,manual_audit,"Brazilian Jiu-Jitsu black belt under André Almeida, being also one of the founding members of the Soul Fighter [curadoria: Andre 'Dedeco' Almeida da Soul Fighters]",https://www.bjjheroes.com/?p=921
194,Rafael Dallinha,559,Rodrigo Medeiros,high,manual_audit,manual_audit,"tsu community, is a black belt under the illustrious Rodrigo Medeirosfrom the world-famous Carlson Gracie . In 2017 Rafael founded a new jiu-jitsu tea [curadoria: Carlson Gracie team + Comprido]",https://www.bjjheroes.com/?p=194
13840,Ricardo Soranco,8409,Ricardo Marques,high,manual_audit,manual_audit,"TT) – Juiz de Fora, under the guidance of Ricardo Marques, who gained recognition as one of the top athletes in the s [curadoria: coach GFTeam JF]",https://www.bjjheroes.com/?p=13840
926,Roberto Alencar,297,Carley Gracie,high,manual_audit,manual_audit,"ilian born Jiu Jitsublack belt under Carlinhos Graciefrom the Gracie Barraacademy. Residing in the United States, this World No [curadoria: 'Carlinhos Gracie da Gracie Barra' = Carlos Gracie Jr]",https://www.bjjheroes.com/?p=926
1761,Samuel Braga,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"Brazilian jiu-jitsublack belt under Vinicius Magalhães(Draculino), a rank he achieved in 5 years, a very rare occa [curadoria: explicito Draculino]",https://www.bjjheroes.com/?p=1761
7582,Sergio Benini,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"Brazilian jiu jitsublack belt under Vinicius Magalhães of Gracie Barra– Belo Horizonte, a team he took over as head coach in [curadoria: Gracie Barra BH = Draculino]",https://www.bjjheroes.com/?p=7582
25,Waldemar Santana,44,Helio Gracie,high,manual_audit,manual_audit,"ecade. Originally a student of Helio Gracie at the Gracie Academy, Waldermar would later turn against his form [curadoria: historicamente aluno de Helio antes de romper]",https://www.bjjheroes.com/?p=25
13518,Isaak Michell,1624,Leonardo Arruda,high,manual_audit,manual_audit,"worked extensively under the guidance of Leo Arruda,John Danaher, as well as Craig Jones. Michell is widely rec [curadoria: primeiro nome listado, Leo Arruda]",https://www.bjjheroes.com/?p=13518
6170,Luigi Mondelli,1716,Andre Almeida,high,manual_audit,manual_audit,"Brazilian jiu jitsublack belt under André Almeida, being widely recognized as one of the top grappling instru [curadoria: Dedeco Almeida]",https://www.bjjheroes.com/?p=6170
6359,Pedro Araujo,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"Brazilian jiu jitsublack belt under Vinícius Magalhães, being one of the top representatives of the Gracie Barra A [curadoria: Gracie Barra = Draculino]",https://www.bjjheroes.com/?p=6359
6833,Jared Weiner,5751,Steve Maxwell,high,manual_audit,manual_audit,"'s decade. A former student of Steve Maxwell and Lloyd Irvin, Weiner's reputation as an instructor has matched his [curadoria: 'former student of Steve Maxwell' explicito]",https://www.bjjheroes.com/?p=6833
6792,Cassio Francis,374,Vinicius Magalhaes,high,manual_audit,manual_audit,"Brazilian jiu jitsublack belt under Vinícius Magalhães, being one of the strongest heavyweight competitors produce [curadoria: Gracie Barra = Draculino]",https://www.bjjheroes.com/?p=6792
7289,Paulo Caruso,524,Osvaldo Alves,high,manual_audit,manual_audit,"k belt and a former student of Osvaldo Alvesin Brazilian jiu jitsu, from whom he earned the rank ofcoral belt. Widely re [curadoria: 'former student of Osvaldo Alves' explicito]",https://www.bjjheroes.com/?p=7289
hist_carlos_sr,Carlos Gracie Senior,hist_maeda,Mitsuyo Maeda,high,manual_curation,manual_curation,Carlos Gracie aprendeu judo com Maeda no Para (~1917-1921),
hist_helio,Helio Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"irmao mais novo de Carlos, aprendeu com ele",
hist_rolls,Rolls Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"sobrinho, formado dentro da familia Gracie",
355,Romero Cavalcanti,hist_rolls,Rolls Gracie,high,manual_curation,manual_curation,faixa-preta pela equipe de Rolls Gracie,https://www.bjjheroes.com/?p=355
297,Carlos Gracie Junior,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"filho de Carlos Gracie Sr, formado dentro da familia",https://www.bjjheroes.com/?p=297
67,Rickson Gracie,hist_helio,Helio Gracie,high,manual_curation,manual_curation,filho de Helio Gracie,https://www.bjjheroes.com/?p=67
515,Royler Gracie,hist_helio,Helio Gracie,high,manual_curation,manual_curation,filho de Helio Gracie,https://www.bjjheroes.com/?p=515
743,Royce Gracie,hist_helio,Helio Gracie,high,manual_curation,manual_curation,filho de Helio Gracie,https://www.bjjheroes.com/?p=743
1957,Relson Gracie,hist_helio,Helio Gracie,high,manual_curation,manual_curation,filho de Helio Gracie,https://www.bjjheroes.com/?p=1957
22,Carlson Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,filho de Carlos Gracie Sr,https://www.bjjheroes.com/?p=22
52,Renzo Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"neto de Carlos Sr, via linha Robson",https://www.bjjheroes.com/?p=52
1781,Ralph Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"neto de Carlos Sr, via linha Robson",https://www.bjjheroes.com/?p=1781
929,Cesar Gracie,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"neto de Carlos Sr, via linha Robson",https://www.bjjheroes.com/?p=929
322,Fabio Gurgel,355,Romero Cavalcanti,high,manual_curation,manual_curation,"co-fundador da Alliance com Jacare Cavalcanti, formado sob ele",https://www.bjjheroes.com/?p=322
144,Andre Galvao,355,Romero Cavalcanti,high,manual_curation,manual_curation,linhagem Alliance via Fernando Terere (Jacare formou Terere),https://www.bjjheroes.com/?p=144
147,Rubens Charles,355,Romero Cavalcanti,high,manual_curation,manual_curation,"descoberto por Terere, linhagem Alliance",https://www.bjjheroes.com/?p=147
88,Jean Jacques Machado,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,"familia Machado - primos Gracie, formados na familia",https://www.bjjheroes.com/?p=88
1817,Rigan Machado,hist_carlos_sr,Carlos Gracie Senior,high,manual_curation,manual_curation,familia Machado - primos Gracie,https://www.bjjheroes.com/?p=1817
