id,name,first_name,last_name,nickname,team,url,bio,is_historical
8555,Juan Miguel Iturralde,Juan Miguel,Iturralde,,Alliance,https://www.bjjheroes.com/?p=8555,Juan Miguel Iturralde is aBrazilian jiu jitsublack belt underFernando Di Piero(Soluço) and a former member of theAlliance Academy(later with Globetrotters BJJ) being also a pioneer for this martial art in the country of Ecuador. Iturralde is widely regarded as a pivotal figure in the development of high-end Ecuadorian competitors such asFrancisco Iturralde(Sinistro) andJohnny Tama. Full Name:Juan Miguel Iturralde,False
7757,Juan Lopes da Silva,Juan,Lopes da Silva,,Prime Team,https://www.bjjheroes.com/?p=7757,"Juan Lopes da Silva is aBrazilian jiu jitsublack belt under Victor Hugo, being also the head coach of Prime Team – a grappling association in Duque de Caxias – Rio de Janeiro. A successful competitor in both the adult and master divisions of our sport’s tournament circuit, Lopes’ many victories inside the mats earned him a placement on BJJ Heroes’2016 End of Year Rankingof jiu jitsu’s top athletes. Full Name:Juan Lopes da Silva",False
13775,Julian Espinosa,Julian,Espinosa,,Renzo Gracie Academy,https://www.bjjheroes.com/?p=13775,"José Julián Espinosa Flores, commonly known as Julián Espinosa is a professional grappler from Costa Rica and a jiu-jitsu black belt under Arturo Wesson andRolles Graciewho broke through as one of the most promising athletes in the sport back in 2022 as a brown belt when he conquered two important medals of the International Brazilian Jiu-Jitsu Federation (IBJJF) league, the European No-Gi (gold) & World No-Gi (silver) Championships. Espinosa would maintain his good form in his debut year as a black belt (2023), cementing his status as an important figure on the global circuit. Full Name:José Julián Espinosa Flores",False
7006,Julio dos Anjos Junior,Julio,dos Anjos Junior,,,https://www.bjjheroes.com/?p=7006,"Júlio dos Anjos is aBrazilian jiu jitsublack belt under MasterJúlio César Pereira, being one of the topGrappling Fight Team(GFT) representatives in the sport’s lightweight division (76kg – 168lbs). A former student of Jorge Trovão (RIP), dos Anjos made a name for himself competing for GFT in the brown belt division, where he conquered numerous important titles before being promoted to black belt (2016). Full Name:Júlio Cezar dos Anjos Junior",False
203,Julio Cesar,Julio,Cesar,,GF Team,https://www.bjjheroes.com/?p=203,"Master Julio Cesar Pereira is a highly regarded grappling instructor and a coral belt in jiu jitsu, a rank awarded by the International Brazilian Jiu-Jitsu Federation (IBJJF). Master Julio is well known for his work as a head coach of GF Team (Grappling Fight Team), formerly known as Gama Filho Jiu Jitsu Academy – a team he co-founded and where he developed important athletes such asRodolfo Vieira,Vitor Henrique Oliveira,Ricardo Evangelista,Igor Silva, and many others. Full Name:Julio Cesar Pereira",False
4507,Julio Fernandez,Julio,Fernandez,Foca,BJJ Revolution,https://www.bjjheroes.com/?p=4507,"Julio Fernandez, also known as “Foca” (Seal) is aBrazilian jiu jitsu6th degree black belt, graded by the illustriousMaster Carlson Gracie. Julio “Foca” was also one of the first Brazilians to move to the United States (1989) where he helped spread his country’s grappling style, Julio was also a co-founder of of BJJ Revolution Team. Full Name:Julio César Fernandez Nunes",False
4411,Julius Park,Julius,Park,,Crazy 88,https://www.bjjheroes.com/?p=4411,"Julius Park is aBrazilian jiu jitsublack belt and the founder of the Crazy 88 academy, a highly organized Baltimore (Maryland, US) academy that in its short existence has managed to produce some of the toughest American competitors to date, people such asTim Spriggs, Tye Murphy, Devon Delbrugge and many others. Full Name:Julius Kyung Soo Park",False
12785,Julia Alves,Julia,Alves,,GF Team,https://www.bjjheroes.com/?p=12785,"Júlia Alves is a jiu-jitsu black belt underJúlio César Pereiraand a professional grappler who represents GF Team in the sport’s international circuit. Alves first made waves in the sport as a colored belt while competing in the sport’s global circuit where she conquered numerous big events, including in mixed black belt & colored belt divisions of the Abu Dhabi Jiu-Jitsu Pro Tour league (AJP) where beat well-established pro-athletes such as Margo Ciccarelli, Nathalie Ribeiro, Gabriela Fechter, to name a few. Full Name:Júlia de Jesus Alves",False
10370,Julia Boscher,Julia,Boscher,,,https://www.bjjheroes.com/?p=10370,"Julia Boscher is a Brazilian jiu-jitsu black belt underHugo Marquesand Alexandre Salgado, who is one of the main representatives of theSoul Fighters Academyin the sport/martial art’s international competitive circuit. Boscher gained notoriety while grappling in the International Brazilian Jiu-Jitsu Federation (IBJJF) and UAE Jiu-Jitsu Federation (UAEJJF) as a colored belt, where she conquered World, Pan, and Brazilian National titles, this while being a loud voice for female activism in this sport, campaigning for more female representation in jiu-jitsu. Full Name:Julia Boscher Seixas Pinto",False
14094,Julia Maele,Julia,Maele,,OXY Gym,https://www.bjjheroes.com/?p=14094,"Julia Maele is a Norwegian grappler and a black belt in jiu-jitsu underFelipe “Gargamel” Motawho represents the country’s OXY Gym. Maele is widely recognized as one of her generation’s top European grapplers, a reputation achieved through her many medal-winning performances in the sport’s international circuit, including multiple European No-Gi titles with the International Brazilian Jiu-Jitsu Federation (IBJJF). Full Name:Julia Maele",False
11401,Juliana Borges,Juliana,Borges,,,https://www.bjjheroes.com/?p=11401,"Juliana Vieira Borges is a judo and jiu-jitsu black belt as well as a former freestyle wrestler who made history in both BJJ and wrestling during the 2000s decade, as a competitor, by being the first woman to win double gold medals at the ADCC World Championships (2005) in the process earning also the title of first female open weight champion in the prestigious grappling tournament. This while also earning a gold medal in the freestyle wrestling Pan American Championships, being the first Brazilian woman to achieve the podium in this event. During her athletic career, Juliana Borges excelled in all three sports, being particularly successful in jiu-jitsu after earning world titles across 3 organizations in both the Gi and No-Gi disciplines. Full Name:Juliana Vieira Borges",False
9711,Jurandir Conceicao,Jurandir,Conceicao,,G13,https://www.bjjheroes.com/?p=9711,"Jurandir Conceição is aBrazilian jiu-jitsublack belt underRoberto Godoy, being one of the main representatives of the G13 team in the sport/martial art’s international circuit while also owning a successful academy of his own in São Paulo, Brazil (Academia Rock Fight). One of the most exciting guard players of his generation, Conceição earned important medals in tournaments such as the South American Championship, São Paulo Open, Miami Open and many more. Full Name:Jurandir Vieira da Conceição",False
1377,Jurandir Moura,Jurandir,Moura,,,https://www.bjjheroes.com/?p=1377,"Jurandir Moura Jurandir Moura is an Important figure in the Jiu Jitsu and Vale Tudo (no holds barred) history of Brazil, specially in the Northeast region of the country. Having passed away on January 2010, Jurandir Moura was an 8th Degree Instructor (Coral Belt) and the man responsible for the tuition of several important fighters in the 1950’s and 1960’s era.",False
13801,Justin Ordinario,Justin,Ordinario,,,https://www.bjjheroes.com/?p=13801,"Justin Masaichi Ordinario is an American grappler from Texas and a jiu-jitsu black belt under Roy Davis who also worked extensively with coaches Alvis Solis and Pablo Silva. Ordinario made his name in this sport, mostly, while competing in the Masters division of the International Brazilian Jiu-Jitsu Federation (IBJJF) where he conquered world titles in the Gi (kimono) and no-gi ruleset as well as the Pan American Championship. Justin has a twin brother, Dustin, and a older brother Davin Ordinario, all three are accomplished BJJ black belts. Full Name:Justin Masaichi Ordinario",False
1398,Justin Rader,Justin,Rader,,,https://www.bjjheroes.com/?p=1398,"Justin Rader is an American born,Brazilian Jiu Jitsublack belt under the illustriousRafael Lovato Jr. A former wrestler, Rader adapted his skills to BJJ, becoming one of the top competitors of his generation by reaching the podium of important tournaments such as the world championships (purple belt gold), world nogi championships (black belt gold), the ADCC (bronze) and Grapplers Quest (Pro Division). Full Name:Justin S. Rader",False
9114,JW Wright,JW,Wright,,Gracie Humaita,https://www.bjjheroes.com/?p=9114,"JW Wright is aBrazilianJiu Jitsu black belt under David Adiv andRoyler Gracie, being also a pioneer for this sport/martial art in USA’s Midwest region. Known for his work as a coach at theGracie HumaitaSt Louis, Missouri, a gym where Wright helped develop well-known athletes such as Jena Bishop and Nick Schrock, JW has also been involved in developing the regional tournament scene through the FUJI BJJ tournament franchise. A venture he founded in partnership with Vince Anzelone, Jimmy Pedro and Lia Hatashita which quickly gained countrywide proportions. Full Name:Joe Wayne Wright Jr.",False
967,Jonathan Torres,Jonathan,Torres,JT,Atos,https://www.bjjheroes.com/?p=967,"Jonathan Torres, commonly known as JT Torres is aBrazilian Jiu-Jitsublack belt underLloyd Irvin, who worked extensively withAndré Galvãobefore opening his own academy, Essential BJJ. One of the most accomplished lightweight grapplers of his generation, Torres made waves as a competitor with a crowd-pleasing style and a wealth of accomplishments at the highest level, including titles in the Abu Dhabi Combat Club (ADCC) and International Brazilian Jiu-Jitsu Federation (IBJJF) circuits. Full Name:Jonathan Torres",False
13028,Kacie Tan,Kacie,Tan,,Fortitude BJJ,https://www.bjjheroes.com/?p=13028,"Kacie Pechrada Tan, commonly known as KC, is a Thailandese born Jiu-Jitsu black belt who competes at the pro level of the sport where she represents the Cicero Costa Association. KC Tan is also one of the most successful Thai athletes to have competed in BJJ with consecutive Abu Dhabi Jiu-Jitsu Pro (AJP) Grand Slam titles, and a World Pro title, as well as a gold medal in the International Brazilian Jiu-Jitsu Federation (IBJJF) Masters World Championships in the lower belt divisions, prior to her successful professional career. Kacie Tan was also the first home-grown female blackbelt from Thailand. Full name:Kacie Pechrada Tan",False
13834,Kaua Gabriel,Kaua,Gabriel,,Escola Melqui Galvao,https://www.bjjheroes.com/?p=13834,"Kauã Gabriel Barbosa (note that the “ã” in Kauã represents a nasalization at the end of the syllable used in the Portuguese language. e.g. sounds somewhat similar to “hunt” but without the “nt” being pronounced.) commonly known as Kauã Gabriel is a jiu-jitsu black belt underMelqui Galvãowho first broke out in the sport back in 2022 after he made the final of the ADCC Brazilian Qualifier in São Paulo as an 18yo purple belt. He would cement his claim as one of the hottest prospects in the sport in the years that followed, particularly in the no-gi circuit. Full Name:Kauã Gabriel De Araujo Barbosa",False
11465,Kauan Barboza,Kauan,Barboza,,Checkmat,https://www.bjjheroes.com/?p=11465,"Kauan Barboza is a jiu-jitsu black belt under André “Alemão” Vasconcelos, who worked extensively with coaches Ari “Galo” andLeonardo Vieira, having represented theCarlson Gracie Academyin the past and, later, theCheckmatteam. Barboza became widely recognized as one of the sport’s rising stars during his colored belt career, a time when he earned medals in the IBJJF (International Brazilian Jiu-Jitsu Federation) World Championships and Brazilian Nationals. He would later cement that status with an outstanding career on the professional circuit. Full Name:Kauan Argimon Barboza",False
3009,Keenan Cornelius,Keenan,Cornelius,,Atos,https://www.bjjheroes.com/?p=3009,"Keenan Cornelius is a Hawaii born professional athlete in the sport/martial art ofBrazilian Jiu-Jitsuwho competes as a free agent, having previously represented theAtosas well as Lloyd Irvin’s team. His career gathered worldwide recognition through his early wins in the lower belt divisions, a time when Cornelius conquered the “Jiu-Jitsu Grand Slam” (IBJJF World, Pans, European and Brazilian National titles), then raising his status as the Most Accomplished Brown Belt Of All Time. The talented grappler received his black belt fromAndré Galvãoin September 2013, later, in April 2019, leaving the Atos team to open his own affiliation, Legion. Full Name:Keenan Kai-James Cornelius",False
12491,Keith Krikorian,Keith,Krikorian,,10th Planet,https://www.bjjheroes.com/?p=12491,"Keith Krikorian is a professional grappler and a back belt in jiu-jitsu underRichie “Boogeyman” Martinezof the 10th Planet Team. An experienced athlete under the submission-only and EBI ruleset, Krikorian first made waves in the sport while competing at the ADCC United States Trials as a colored belt, where he conquered 2 second places (2018 & 2019), performances that earned Keith an invitation for the ADCC World Championships of 2019. Keith would later earn the rank of black belt and continue to prove his worth on the professional circuit. Full Name:Keith Krikorian",False
1068,Keith McKenzie,Keith,McKenzie,,Checkmat,https://www.bjjheroes.com/?p=1068,Keith McKenzie is a Brazilian Jiu Jitsu black belt underMarco Canhafrom Checkmat. Mckenzie is one of the very first Scottish Nationals to have been awarded the grade of black belt (the 3rd) an honour he achieved after winning the European Championships for the 2nd time in a row in the brown belt middleweight division (2010 and 2011) Full Name:Keith Michael McKenzie,False
2504,Gerry Costa,Gerry,Costa,Kid Pelligro,,https://www.bjjheroes.com/?p=2504,"Gerry Costa, commonly known by his nickname “Kid Peligro”, is a Brazilian Jiu Jitsu black belt underRoyler Graciewho was one of the firstBrazilian Jiu Jitsurelated bloggers, being an inspiration for the hundreds of BJJ blogs that spawned since he started back in 1998. As well as being a blogger and a published author, Kid Peligro is famed for his passion for other sports such as Surfing, and “Ginastica Natural”, having been instructed in this form of Brazilian gymnastics by the creator of the style, Alvaro Romano. Full Name:Geraldo (Gerry) Costa",False
12005,Kade Ruotolo,Kade,Ruotolo,,Atos,https://www.bjjheroes.com/?p=12005,"Kade Ruotolo is a professional jiu-jitsu athlete and a representative of theAtos Academyin the sport’s international circuit. Kade broke out as one of the hottest prospects in grappling during his childhood, a reputation earned alongside his twin brother,Tye Ruotolo, both of whom became well-known as the Ruotolo Twins, jiu-jitsu’s first child-stars. During his development as a top-tier grappler, Kade Ruotolo worked with a variety of revered instructors, which included such asCleber Luciano, Guilherme Mendes, andAndré Galvão– the latter responsible for Kade’s blue, purple, brown, and black belt promotions. Full Name:Kade Ruotolo",False
11725,Kaiser Girao,Kaiser,Girao,,Checkmat,https://www.bjjheroes.com/?p=11725,"Keiser Girão is a jiu-jitsu black belt underRigan Machado, who worked extensively with the rest of the Machado brothers,Ryan Gracie,Nogueira brothers, andAmaury Bitetti. Girão is known for his work as a grappling coach in Dallas, Texas, USA, where he developed one of the main jiu-jitsu schools in the world under theCheckmat Teambanner (Mezger Martial Arts), being behind big names of the sport such asMatheus GabrielandSam Nagai. Full Name:Keiser Antonio Esteves Girão",False
8173,Karel Pravec,Karel,Pravec,Silver Fox,Renzo Gracie Academy,https://www.bjjheroes.com/?p=8173,"Karel Pravec, commonly known as the Silver Fox is aBrazilian jiu-jitsublack belt of Czechoslovakian descent, who earned his rank throughRenzo Gracie, being one of the Gracie’s very first students in the United States. Pravec is also recognized as one of the top instructors in the New Jersey area, being behind accomplished competitors such as 2009 ADCC Runner-upJerry Rinaldi,EBI 12champion Erin Blanchfield, mixed martial arts (MMA) fighter Sergio DeBari, Frank Roberts, Enrique Galarza & Juan Galarza and many others. The Silver Fox is also known for the BJJ programs he developed for online use such as his 2016 book ‘Fluid BJJ‘. Full Name:Karel Pravec",False
13473,Kauane Silva,Kauane,Silva,,Fight Sports,https://www.bjjheroes.com/?p=13473,"Kauane Ramos da Silva is a jiu-jitsu black belt underRoberto Abreu (Cyborg)who represents the Fight Sports Miami team in grappling’s global circuit, having previously worked extensively with coachesSebastian Lalli& Letícia Lalli in Curitiba, Brazil. Kauane Ramos Da Silva first made waves in the sport while competing in the International Brazilian Jiu-Jitsu Federation (IBJJF) league where she conquered numerous titles. Full Name:Kauane Ramos Da Silva",False
8974,Kaynan Duarte,Kaynan,Duarte,,Atos,https://www.bjjheroes.com/?p=8974,"Kaynan Duarte is aBrazilian jiu-jitsublack belt underAndré Galvão, having also worked extensively with coaches José Luis and Paulo Ledesma, being one of the main competitors of theAtos Jiu-Jitsu Academyduring the late 2010s and early 2020s. Duarte first made an appearance on BJJ’s mainstream media after his win at the 2017 ADCC Rio de Janeiro trials, an outstanding achievement conquered as a purple belt. He went on to cement his status as one of his generation’s top competitors in the years that followed with multiple world titles with the IBJJF and the ADCC. Full Name:Kaynan Casemiro Duarte",False
10885,Kendall Reusing,Kendall,Reusing,,Gracie Barra,https://www.bjjheroes.com/?p=10885,"Kendall Reusing is a grappler and ajiu-jitsublack belt under Tom Reusing (father), widely regarded as one of the top competitors of her generation. After a successful career as a freestyle wrestler, 5’9 (175cm) Reusing dominated the super-heavyweight division as a colored belt, before joining the black belt brackets in July 2019. During her first 6 months in BJJ’s professional division, Kendall conquered the International Brazilian Jiu-Jitsu Federation (IBJJF) World No-Gi Championship in both her weight and the absolute division (open weight), cementing her status as one of the top tier athletes in the sport. Full Name:Kendall Marie Reusing",False
14239,Kennedy Franklin,Kennedy,Franklin,,Inicio JJ,https://www.bjjheroes.com/?p=14239,"Kennedy Franklin is an American grappler and a jiu-jitsu black belt underErick Raposo, who first made her name in the sport while competing on the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit where she conquered numerous important medals in the Gi and No-Gi rulesets. Full Name:Kennedy Paige Franklin",False
9031,Kennedy Maciel,Kennedy,Maciel,Cobrinha Junior,Alliance,https://www.bjjheroes.com/?p=9031,"Kennedy Maciel is aBrazilian jiu-jitsu(BJJ) black belt, a promotion awarded by his father – legendary grapplerRubens Charles(also known as Cobrinha). Widely regarded as one of the top competitors of his generation, Kennedy Maciel started making waves in this sport during his colored belt campaigns. A time when he earned world titles at both the International Brazilian Jiu-Jitsu Federation (IBJJF) and the United Arab Emirates Jiu-Jitsu Federation (UAEJJF), two of BJJ’s most prestigious leagues. Full Name:Kennedy Leonardo Maciel",False
13678,Kenta Iwamoto,Kenta,Iwamoto,,,https://www.bjjheroes.com/?p=13678,"Kenta Iwamoto is a Japanese grappler as well as a judo and jiu-jitsu black belt in jiu-jitsu underYusuke Honmawho often represents B-Team (USA) on the international circuit. Iwamoto first made waves in the sport when he conquered the ADCC (Abu Dhabi Combat Club) Asian Trials in 2019, a deed he repeated several times, being a veteran in the promotion’s World Championships. Full Name:Kenta Iwamoto",False
11889,Keven Carrasco,Keven,Carrasco,,Ares,https://www.bjjheroes.com/?p=11889,"Keven Carrasco is a professional jiu-jitsu athlete and black belt underOsvaldo Moizinho (Queixinho)of the Ares Academy, who also worked extensively with coachesSamir ChantreandAndré Glodzinski. Carrasco became widely regarded as one of the top competitors in the light-featherweight division after his wins as a purple and brown belt in the International Brazilian Jiu-Jitsu Federation’s (IBJJF) World and Pan American Championships back in 2019 and 2020 respectively. Full Name:Keven Carrasco",False
13507,Kevin Gabriel Alencar,Kevin,Gabriel Alencar,,Dream Art,https://www.bjjheroes.com/?p=13507,"Kevin Gabriel Mascarenhas Alencar, commonly known as Kevin Gabriel is a professional jiu-jitsu athlete and a black belt underIsaque Bahiense, who represents team Dream Art in the sport’s global circuit. Kevin Gabriel first made waves in the sport while competing in the International Brazilian Jiu-Jitsu Federation (IBJJF) league as a colored belt, where he earned his first world title (2023 brown belt division). Full Name:Kevin Gabriel Mascarenhas Alencar",False
6368,Kevin Mahecha,Kevin,Mahecha,,ATT,https://www.bjjheroes.com/?p=6368,"Kevin Mahecha is a respectedjiu-jitsublack belt underJonatas Gurgel, who is well known for his technical grappling style, one heavily reliant on modern techniques such as the berimbolo and crab-ride – a style he shares with his twin brother, the equally successful,Brian Mahecha. Although born in New York, Kevin is mostly known as one of Florida’s foremost grapplers, the state he adopted during his adulthood. Kevin has defeated many of jiu-jitsu’s top athletes, includingTim Spriggs,Michael Liera Jr,Rodrigo Freitas. Full Name:Kevin Javier Mahecha",False
13515,Khaled Alshehi,Khaled,Alshehi,,,https://www.bjjheroes.com/?p=13515,"Khaled Alshehi is a jiu-jitsu black belt under Zayed Alkaabi and Iuri Alves and a member of the Al Ain Club, who represents the United Arab Emirates (UAE) in the sport’s international circuit. Khaled Alshehi first made waves as a juvenile & adult colored belt athlete competing in the Abu Dhabi Jiu-Jitsu Pro (AJP) league, where he conquered the World Pro Championship as well as several Grand Slam Tour events before earning his professional rank (black belt) where he continued his good form. Full Name:Khaled Mohammed Alshehi",False
12115,Kieran Kichuk,Kieran,Kichuk,,Team Lloyd Irvin,https://www.bjjheroes.com/?p=12115,"Kieran Kichuk is a Canadian grappler and a jiu-jitsu black belt under Fernando Zulick (Gringo), who also worked extensively with Steve Lin andLloyd Irvin. Kieran Kichuk made waves in the sport due to his submission-oriented jiu-jitsu style and for his success in important tournaments such as the International Brazilian Jiu-Jitsu Federation (IBJJF) Pan American No-Gi Championships. Full Name:Kieran Robert Kichuk",False
9758,Kit Dale,Kit,Dale,,,https://www.bjjheroes.com/?p=9758,"Kit Dale is an Australian grappler and aBrazilian jiu-jitsublack belt underYuri Simões, who also worked with coaches: Bernie Jenkins and Peter De Been. Widely recognized as one of the best jiu-jitsu competitors developed in Australia, a reputation conquered while competing on the lower belt divisions of the sport – a time when Dale conquered 4 United Arab Emirates Jiu-Jitsu Federation (UAEJJF) world titles, Kit competed in important, mainstream, professional grappling events such as Polaris Invitational, Metamoris, ADCC, Copa Podio and more. Full Name:Kit James Dale",False
12010,Kira Sung,Kira,Sung,,Seorae JJ,https://www.bjjheroes.com/?p=12010,"Kira Sung is a professional jiu-jitsu athlete and a black belt under Hyuk-il Kwon of the Seorae Academy in Seoul, South Korea. Although already successful on the international grappling circuit, Sung’s first major breakthrough performance took place at the International Brazilian Jiu-Jitsu Federation (IBJJF) World Championship in 2018, a tournament Kira won, then becoming the first Korean competitor to conquer world title in this sport. Full Name:Kira Sung",False
13241,Kjetil Lydvo,Kjetil,Lydvo,,Frontline,https://www.bjjheroes.com/?p=13241,"Kjetil Lydvo (pronounced Sh-eh-till Leed-vdo) is a Norwegian grappler and a jiu-jitsu black belt under Eduardo Rios (Teta), who represents team Frontline in the sport’s international circuit. Lyvdo first made himself noticed as a competitor in the colored belt divisions of the International Brazilian Jiu-Jitsu Federation (IBJJF) league, where he conquered numerous important titles such as World & European champion. Once he transitioned to the professional division (black belt), in 2023, Kjetil Lydvo immediately made his mark by earning a silver medal in one of the top tournaments of the sport, the European Open. Full Name:Kjetil Lydvo",False
11049,Kody Steele,Kody,Steele,,Checkmat,https://www.bjjheroes.com/?p=11049,"Kody Steele is an American athlete and a professional grappling competitor as well as ajiu-jitsublack belt underRodrigo Cabral(Brucutu), who represents the Texas-based team — Brazilian Fight Factory (affiliated with Checkmat). A former wrestling standout, Steele became a well-recognized figure in BJJs pro circuit as a brown belt (2018-2019), a time when he conquered the Eddie Bravo Invitational (EBI) Combat Tournament, also beating former 2x black belt world champion DJ Jackson that year at Third Coast Grappling, among other important medals on the International Brazilian Jiu-Jitsu Federation (IBJJF) amateur league. Full Name:Kody Steele",False
1919,Koji Shibamoto,Koji,Shibamoto,,Tri Force,https://www.bjjheroes.com/?p=1919,"Koji Shibamoto is a judo and Brazilian jiu-jitsu black belt underMitsuyoshi Hayakawa, widely regarded as one of the main competitors of his generation’s roosterweight division. A former athlete for the Tokai University judo team during his early adulthood, while also representing the country of Japan in international judo tournaments, Koji Shibamoto turned his focus to grappling during the mid-2000s, quickly becoming the most acknowledged Japanese competitor of his time. Full Name:Koji Shibamoto",False
674,Kyra Gracie,Kyra,Gracie,,,https://www.bjjheroes.com/?p=674,"Kyra Gracie is ajiu-jitsublack belt underCarlos Gracie Juniorand the first female member of the famous Gracie family to achieve worldwide notoriety as an accomplished grappler. A true phenomenon inside the sport, Kyra Gracie was already considered one of the best jiu-jitsu competitors in the world in her early 20s, a status cemented by her wins at important tournaments such as theWorld Jiu-Jitsu Championships, Pan American Jiu-Jitsu Championships, and the ADCC (Abu Dhabi Combat Club). Kyra Gracie is also an important ambassador of the sport, and one of the most televised jiu-jitsu practitioners with appearances in famous Brazilian TV shows such asPrograma do Jo(with Jo Soares) and Sensei SporTv. Full Name:Kyra Gracie Guimarães",False
8981,Kristen Martin,Kristen,Martin,,Brazil 021,https://www.bjjheroes.com/?p=8981,"Kristen Martin is aBrazilian Jiu Jitsublack belt underHannette StaackandAndré Terêncio, being one of the main figures of the Brazil 021 School of Jiu-Jitsu competition team. Martin made waves in the lower belt divisions of the sport, a time when she first brought the attention of mainstream media to her performances, particularly after winning IBJJF World and Pans titles as a brown belt. Kristen has since cemented their status one of the top grapplers of her generation. Full Name:Kristen Martin",False
8893,Kristin Mikkelson,Kristin,Mikkelson,,Brazil 021,https://www.bjjheroes.com/?p=8893,"Kristin Mikkelson is aBrazilian jiu jitsublack belt underHannette Staackhaving also worked extensively withAndré Terêncio, being a top representative of the Brazil 021 Team, one of Chicago, IL – USA top grappling academies. Kristin Mikkelson made a name for herself as a leading figure in the lightweight division during her colored belts campaigns, where she earned two IBJJF world titles (gi + nogi) and several other important medals. Full Name:Kristin Mikkelson",False
788,Kron Gracie,Kron,Gracie,,,https://www.bjjheroes.com/?p=788,"Kron Gracie is the son ofjiu-jitsulegendRickson Gracie, and a top contestant in the sport’s black belt division with medals in the International Brazilian Jiu-Jitsu Federation (IBJJF) World Jiu-Jitsu Championship and an ADCC title (2013). A fierce competitor since his early teenage years,  Kron Gracie made a name for himself in the grappling scene at the lower belt divisions through an incredible run in some of the sport’s most important tournaments, where he managed to establish a 51 straight submission win streak. Kron Gracie is also known by his “fundamentals” based jiu-jitsu style and for his exciting submission orientated grappling game, a style he used to transition to mixed martial arts (MMA). In MMA Kron Gracie has competed for important promotions such as RIZIN (Japan) and the Ultimate Fighting Championship (UFC). Full Name:Kron Gracie",False
12842,Kristof Szucs,Kristof,Szucs,,Gracie Barra,https://www.bjjheroes.com/?p=12842,"Kristóf Szucs is a Hungarian grappler and a black belt in jiu-jitsu underRômulo Barral, who worked extensively with other instructors such asMax CarvalhoandLucas Rochawhile representing teamGracie Barra‘s “Red Shield” in the sport’s international circuit. Szucs was also one of the first athletes from Hungary to gain world wide notoriety in jiu-jitsu after his gold medal performances at some of the International Brazilian Jiu-Jitsu Federation (IBJJF) top tournaments as a colored belt. Full Name:Kristóf Szucs",False
901,Kayron Gracie,Kayron,Gracie,,Gracie Barra,https://www.bjjheroes.com/?p=901,"Kayron Gracie the grandson of Gracie jiu jitsu founderCarlos Gracie Senior. He is also the son ofCarlos Gracie Juniorand an important BJJ competitor of his own merit, having won prestigious tournaments such as the Pan American championship and the world championship. A member of theGracie Barra academy(which his father founded), Kayron Gracie is a continuation of the Gracie Family’s dominance in the sport of jiu jitsu. Full Name:Kayron Gracie",False
2475,Kurt Osiander,Kurt,Osiander,,Ralph Gracie,https://www.bjjheroes.com/?p=2475,"Kurt Osiander is aBrazilian Jiu Jitsublack belt, a grade he achieved training underRalph Gracie‘s tutelage. Osiander is one of the cult heroes in BJJ’s community,  having been an active competitor since the mid 1990’s. Kurt Osiander’s straight forward personality and witty comments expressed in his video blog (Kurt Osiander’s Move of the Week) have given us well recognized phrases such as “shut up and train” and “you f****d up a long time ago”, which turned the Ralph Gracie Academy head instructor into one of the most beloved personalities in the sport especially within the YouTube generation. Full Name:Kurt Johann Osiander",False
10705,Kyle Boehm,Kyle,Boehm,,10th Planet,https://www.bjjheroes.com/?p=10705,"Kyle Boehm is a professional grappler, a black belt under the 10th Planet system and a student of John Botello, leader of the team’s Phoenix, AZ affiliate. Boehm also worked extensively withGeoandRichie Martinezof 10th Planet Oceanside while making a name for himself, competing in the North American submission-only tournament circuit where Kyle conquered numerous titles, beating big names of the sport such asKaynan Duarte,Dan Borovic,Tex Johnsonto name a few. Full Name:Kyle Boehm",False
8399,Kleber Oliveira,Kleber,Oliveira,Buiu,Gracie Barra,https://www.bjjheroes.com/?p=8399,"Kleber de Oliveira Paulino, commonly known as Kleber ‘Buiú’ is aBrazilian jiu jitsublack belt underCarlos Gracie Junior, and a representative of theGracie Barra Academy(GB). A former CBJJ Brazilian National Champion and a medalist at the IBJJF World Jiu Jitsu Championship, Buiú has also served as one of the head instructors at GB’s headquarters, before opening his own franchise of the team in Parque Olímpico – Rio de Janeiro. Full Name:Kleber de Oliveira Paulino",False
8682,Lachlan Giles,Lachlan,Giles,,Absolute MMA,https://www.bjjheroes.com/?p=8682,"Lachlan Giles is an Australian grappler and black belt inBrazilian jiu-jitsublack belt under John Simon, having also worked extensively with Tyrone Crosse as well as Thiago Stefanutti. Known as one of the top Aussie competitors of his generation – a reputation earned through podium placements in prestigious tournaments which include the IBJJF World No-Gi Championship, Pan Pacific Championship, Boa Super 8 and Eddie Bravo Invitational, Lachlan Giles is also revered for his work as a grappling coach, aiding athletes such asLivia GluchowskaandCraig Jones. Full Name:Lachlan Sven McDonald Giles",False
9477,Larissa Campos,Larissa,Campos,,Gracie Humaita,https://www.bjjheroes.com/?p=9477,"Larissa Campos Carvalho, commonly known as Lari Campos, is aBrazilian jiu-jitsublack belt under Thiago de Guimarães, who became one of the top female athletes in the sport while representing the Gracie Reunion Academy in the international BJJ circuit – a team located in the remote Reunion Island, off the coast of Africa. Lari Campos would later relocate to the United States, where she joined the AOJ squad while maintaining her status as one of the best light-featherweight competitors of her generation. Full Name:Larissa Campos Carvalho",False
