claim_id,student_person_id,student_name,promoter_person_id,teacher_name,claim_type,relationship_label,status,evidence_level,notes
bjj-1851-v_walter_broca,1851,Valmyr Neto,v_walter_broca,Walter Broca,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Alexey Cruz > Walter Broca > Valmyr Neto
bjj-1617-297,1617,Victor Estima,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Victor Estima > Vanessa English
bjj-9083-1617,9083,Vanessa English,1617,Victor Estima,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Victor Estima > Vanessa English
bjj-11909-4411,11909,Vanessa Griffin,4411,Julius Park,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leo Dalla > Lloyd Irvin > Julius Park > Vanessa Griffin
bjj-2073-203,2073,Vanessa Oliveira,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Vanessa Oliveira
bjj-10210-2266,10210,Vedha Toscano,2266,Fabio Clemente,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > Jean Jacques Machado > Fábio Clemente > Vedha Toscano
bjj-7732-361,7732,Vicente Junior,361,Ricardo De La Riva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Vicente Júnior
bjj-1945-419,1945,Victor Costa,419,Leonardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Victor Costa
bjj-10159-84,10159,Victor Hugo,84,Alexandre Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > H. Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro > Victor Hugo
bjj-3110-666,3110,Victor Genovesi,666,Alexandre Paiva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Victor Genovesi
bjj-11754-6756,11754,Victor Nithael,6756,Rodrigo Silva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Victor Nithael
bjj-179-415,179,Rafael Mendes,415,Guilherme Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Rafael Mendes > Vincent Nguyen
bjj-8090-179,8090,Vincent Nguyen,179,Rafael Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Rafael Mendes > Vincent Nguyen
bjj-13190-410,13190,Vinicius Lessa,410,Claudio Calasans,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Vinicius Lessa
bjj-13417-1155,13417,Vinicius Liberati,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Vinicius Liberati
bjj-733-730,733,Vinicius Magalhaes,730,Vinicius Aieta,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Vini Aieta > Vinny Magalhães
bjj-v_vinicius_martins-790,v_vinicius_martins,Vinícius Martins,790,Mario Reis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Alvaro Barreto > Sylvio Behring > Mario Reis > Vinícius Martins
bjj-v_vinicius_pedrosa-203,v_vinicius_pedrosa,Vinícius Pedrosa,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Vinícius Pedrosa
bjj-9956-6792,9956,Vinicius Pereira,6792,Cassio Francis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > H. Gracie > C. Gracie Jr > Vinicius Draculino > Cássio Francis > Vinicius Pereira
bjj-4235-203,4235,Victor Silverio,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar > Victor Silvério
bjj-81-78,81,Vitor Ribeiro,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Vitor Ribeiro
bjj-1986-v_erivaldo_junior,1986,Vitor Toledo,v_erivaldo_junior,Erivaldo Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Vitor Toledo
bjj-v_rafael_formiga-3028,v_rafael_formiga,Rafael Formiga,3028,Leandro Escobar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Leandro Escobar > Rafael Formiga > Vitória de Assis
bjj-14169-v_rafael_formiga,14169,Vitoria Assis,v_rafael_formiga,Rafael Formiga,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Leandro Escobar > Rafael Formiga > Vitória de Assis
bjj-v_flavio_soldado-203,v_flavio_soldado,Flávio Soldado,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Flávio Soldado > Vitoria Vieira
bjj-12594-v_flavio_soldado,12594,Vitoria Vieira,v_flavio_soldado,Flávio Soldado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Flávio Soldado > Vitoria Vieira
bjj-338-hist_rolls,338,Ricardo Vieira,hist_rolls,Rolls Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
bjj-1204-338,1204,Roberto Traven,338,Ricardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
bjj-v_gile_ribeiro-702,v_gile_ribeiro,Gile Ribeiro,702,Muzio de Angelis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
bjj-272-v_gile_ribeiro,272,Wagner Campos,v_gile_ribeiro,Gile Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
bjj-11709-11917,11709,Wallace Costa,11917,Gabriel Marinho,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Gabriel Marinho > Wallace Costa
bjj-11572-8409,11572,Waldir Filho,8409,Ricardo Marques,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Souza > Ricardo Marques > Waldyr Filho
bjj-508-22,508,Walid Ismail,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Wallid Ismail
bjj-v_washington_luis-2512,v_washington_luis,Washington Luis,2512,Cezar Guimarães,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Washington Luis
bjj-8842-1569,8842,Wanki Chae,1569,John Frankl,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl > Wanki Chae
bjj-v_polengue_dias-367,v_polengue_dias,Polengue Dias,367,Marlon Sandro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Marlon Sandro > Polengue Dias > Welerson Gonçalves
bjj-13209-v_polengue_dias,13209,Welerson Goncalves,v_polengue_dias,Polengue Dias,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Marlon Sandro > Polengue Dias > Welerson Gonçalves
bjj-v_fabio_chemik-419,v_fabio_chemik,Fábio Chemik,419,Leonardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Fábio Chemik > Wilson Bueno
bjj-14067-v_fabio_chemik,14067,Wilson Bueno,v_fabio_chemik,Fábio Chemik,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Fábio Chemik > Wilson Bueno
bjj-11559-224,11559,William Abreu,224,Roberto Abreu,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > William Abreu
bjj-11771-1207,11771,William Tackett,1207,Rodrigo Cabral,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leo Vieira > Rodrigo Cabral > William Tackett
bjj-11794-963,11794,Willis Nunes,963,Carlos Vieira Holanda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Faustino Neto (Pina) > Carlos Holanda > Willis Nunes
bjj-v_wilson_moreira-1155,v_wilson_moreira,Wilson Moreira,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Wilson Moreira
bjj-v_henrique_lima-396,v_henrique_lima,Henrique Lima,396,Carlos Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
bjj-v_jakson_oliveira-v_henrique_lima,v_jakson_oliveira,Jakson Oliveira,v_henrique_lima,Henrique Lima,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
bjj-14237-v_jakson_oliveira,14237,Windson Torres,v_jakson_oliveira,Jakson Oliveira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
bjj-8119-903,8119,Xiong Yuxing,903,Leticia Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Vini Aieta > Letícia Ribeiro > Xiong Yuxing
bjj-8938-515,8938,Jorge Britto,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Jorge Britto > Yacinta Nguyen
bjj-8783-8938,8783,Yacinta Nguyen,8938,Jorge Britto,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Jorge Britto > Yacinta Nguyen
bjj-5347-1155,5347,Yago de Souza,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Yago de Souza
bjj-v_paulo_henrique_lima_cintra-1855,v_paulo_henrique_lima_cintra,Paulo Henrique Lima Cintra,1855,Fernando Guimaraes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
bjj-v_ubiratam_dos_santos-v_paulo_henrique_lima_cintra,v_ubiratam_dos_santos,Ubiratam dos Santos,v_paulo_henrique_lima_cintra,Paulo Henrique Lima Cintra,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
bjj-12055-v_ubiratam_dos_santos,12055,Yatan Bueno,v_ubiratam_dos_santos,Ubiratam dos Santos,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
bjj-10897-693,10897,Yara Soares,693,Luiz Guilherme,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson G. > Jorge Pereira > Luiz Guilherme > Yara Soares
bjj-v_arturo_wesson-52,v_arturo_wesson,Arturo Wesson,52,Renzo Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Arturo Wesson > Yigit Hanay
bjj-13871-v_arturo_wesson,13871,Yigit Hanay,v_arturo_wesson,Arturo Wesson,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Arturo Wesson > Yigit Hanay
bjj-v_irami_rocha-527,v_irami_rocha,Irami Rocha,527,Oswaldo Fadda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
bjj-5609-v_irami_rocha,5609,Marcio Rodrigues,v_irami_rocha,Irami Rocha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
bjj-9121-5609,9121,Ygor Rodrigues,5609,Marcio Rodrigues,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
bjj-v_changuk_jung-1569,v_changuk_jung,Changuk Jung,1569,John Frankl,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > John Frankl > Changuk Jung > Youngseung Cho
bjj-13389-v_changuk_jung,13389,Youngseung Cho,v_changuk_jung,Changuk Jung,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > John Frankl > Changuk Jung > Youngseung Cho
bjj-v_naoya_uematsu-1882,v_naoya_uematsu,Naoya Uematsu,1882,Mitsuyoshi Hayakawa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Mitsuyoshi Hayakawa > Naoya Uematsu > Yuta Shimada
bjj-8536-v_naoya_uematsu,8536,Yuta Shimada,v_naoya_uematsu,Naoya Uematsu,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Mitsuyoshi Hayakawa > Naoya Uematsu > Yuta Shimada
bjj-11212-1155,11212,Yuri Hendrex,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Yuri Hendrex
bjj-601-720,601,Roberto Godoi,720,Jorge Patino,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
bjj-v_roger_coelho_antonio_cicconi-601,v_roger_coelho_antonio_cicconi,Roger Coelho & Antônio Cicconi,601,Roberto Godoi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
bjj-v_rodrigo_menezes_carlos_augusto_guto-v_roger_coelho_antonio_cicconi,v_rodrigo_menezes_carlos_augusto_guto,Rodrigo Menezes & Carlos Augusto ( Guto ),v_roger_coelho_antonio_cicconi,Roger Coelho & Antônio Cicconi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
bjj-14266-v_rodrigo_menezes_carlos_augusto_guto,14266,Yuri da Silva,v_rodrigo_menezes_carlos_augusto_guto,Rodrigo Menezes & Carlos Augusto ( Guto ),black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
bjj-3569-524,3569,Yvone Duarte,524,Osvaldo Alves,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie sr > Reyson Gracie > Osvaldo Alves > Yvone Duarte
bjj-12227-4317,12227,Zach Maslany,4317,Eddie Bravo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Zach Maslany
bjj-13341-415,13341,Zach Kaina,415,Guilherme Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Zach Kaina
bjj-6507-481,6507,Regis Lebre,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Regis Lebre > Zak Maxwell
bjj-1137-6507,1137,Zak Maxwell,6507,Regis Lebre,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Regis Lebre > Zak Maxwell
bjj-fg-legacy-55-322,fg-legacy-55,Ribamar Santiago,322,Fabio Gurgel,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ribamar Santiago > Zayed Alkatheeri
bjj-12968-fg-legacy-55,12968,Zayed Alkatheeri,fg-legacy-55,Ribamar Santiago,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ribamar Santiago > Zayed Alkatheeri
bjj-4310-4411,4310,Tim Spriggs,4411,Julius Park,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (senior) > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Julius Park > Tim Spriggs
bjj-4381-v_wilson_junior,4381,Alain Pozo,v_wilson_junior,Wilson Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > Bebeo Duarte > Nelson Solari > Wilson Junior > Alain Pozo
bjj-4420-297,4420,Jacob McKee,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Jacob McKee
bjj-415-179,415,Guilherme Mendes,179,Rafael Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Ramon Lemos > Rafael Mendes > Guilherme Mendes > Riccardo Ammendolia
bjj-4437-415,4437,Riccardo Ammendolia,415,Guilherme Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Ramon Lemos > Rafael Mendes > Guilherme Mendes > Riccardo Ammendolia
bjj-v_fabiano_gaudio-2512,v_fabiano_gaudio,Fabiano Gaudio,2512,Cezar Guimarães,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Fabiano Gaudio > Patrick Gaudio
bjj-4430-v_fabiano_gaudio,4430,Patrick Gaudio,v_fabiano_gaudio,Fabiano Gaudio,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Fabiano Gaudio > Patrick Gaudio
bjj-4460-v_renato_veras,4460,Jaime Canuto,v_renato_veras,Renato Verás,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > O. Fadda > Monir Salomão > Julio Cesar > Renato Verás > Jaime Canuto
bjj-4465-144,4465,Andris Brunovskis,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Rey. Gracie > Osv. Alves > Luis Dagmar > André Galvão > Andris Brunovskis
bjj-4481-714,4481,Mauro Ayres,714,Francisco Albuquerque,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Mauro Ayres
bjj-4485-515,4485,Paulo Brandão,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Paulo Brandão
bjj-v_michael_liera-144,v_michael_liera,Michael Liera,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Rey. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Michael Liera
bjj-4641-1445,4641,Fabio Monteiro,1445,Rolker Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Binho Monteiro
bjj-4521-luiz-guilherme-guigo,4521,Erberth Santos,luiz-guilherme-guigo,Luis Guilherme,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Luis Guilherme > Erberth Santos
bjj-4687-67,4687,Henry Akins,67,Rickson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Henry Akins
bjj-4676-553,4676,Renato Miragaia,553,Roberto Correa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Correa > Renato Miragaia
bjj-4943-297,4943,Bruno Fernandes,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Bruno Fernandes
bjj-4912-355,4912,Fernando Gurgel,355,Romero Cavalcanti,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fernando Gurgel
bjj-4717-297,4717,Luis Carlos Atalla,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Luca Atalla
